,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,township,range,section,data_source,geometry
1397,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,160.0,159.23,subsurface,33,100,19,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-108.84278316694838 42.82097804825507, -108.84289648348064 42.82467707491223, -108.84777610655256 42.824516397988475, -108.85265570392353 42.82435572139119, -108.85254555673919 42.82079305538628, -108.85243543943308 42.81723039028056, -108.84755261707032 42.81725481674811, -108.84266982362283 42.81727902125055, -108.84278316694838 42.82097804825507))"
1398,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,320.0,319.29,subsurface,22,118,8,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-110.83882109231999 41.89714149575906, -110.83882745124701 41.90075996062902, -110.83883380923807 41.904377897601606, -110.83884019562525 41.907995834920754, -110.84368689029394 41.907982883423294, -110.84853358366637 41.90796973651543, -110.84852394752798 41.904351799739565, -110.84851431211992 41.90073383529769, -110.84850484328193 41.89711589865689, -110.84849534643492 41.89349796137549, -110.84365503886755 41.89351057937159, -110.83881470594972 41.89352300227568, -110.83882109231999 41.89714149575906))"
1399,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.56,39.37,subsurface,33,100,19,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-108.86239684002685 42.820695896611014, -108.85744340633829 42.82074485042631, -108.85755569075708 42.82428521106029, -108.86253865158385 42.82421197692629, -108.86242820858794 42.821448951039905, -108.86239684002685 42.820695896611014))"
1400,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.34,39.12,subsurface,33,100,19,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-108.86225511070096 42.81718064895281, -108.85733114885839 42.817205687053956, -108.85744340633829 42.82074485042631, -108.86239684002685 42.820695896611014, -108.86228572857611 42.81791500945683, -108.86225511070096 42.81718064895281))"
1401,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,160.0,159.92,subsurface,32,76,67,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-105.96670773104421 42.715143685251824, -105.96254865543331 42.715138731916475, -105.96179503736433 42.71513870908011, -105.9601574346478 42.71513857779144, -105.95764107182406 42.7151384229269, -105.95763594346143 42.71875806167477, -105.95763078639253 42.72237936733515, -105.96178478040878 42.72238231968802, -105.96669750196472 42.722385296184086, -105.96745139715215 42.72238584767093, -105.96745630381062 42.71876518196988, -105.9674612099096 42.715145847531176, -105.96746118219848 42.715144597639494, -105.96670773104421 42.715143685251824))"
1402,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,151.18,143.24,subsurface,25,119,83,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-111.02784668186511 42.148271097747774, -111.02784317673532 42.15188744837906, -111.02783967142153 42.15550363241884, -111.02783624972177 42.15906823327804, -111.02783427399848 42.16113531830031, -111.03196567705037 42.161192593481644, -111.03196998486952 42.159106148343994, -111.0319746293797 42.15553038046074, -111.03197935590408 42.15191414154907, -111.03198411059324 42.14829806871786, -111.03198725357537 42.14590954749923, -111.02784901917778 42.14588299354816, -111.02784668186511 42.148271097747774))"
1403,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,165.59,166.0,subsurface,25,119,106,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-110.98334948819901 42.17002179863713, -110.98336270463523 42.17358009342114, -110.9833479217184 42.175909282785824, -110.98398164307841 42.17591324945663, -110.98879147687424 42.175936199316475, -110.99295336800034 42.1759546000907, -110.99297920705651 42.17363329869292, -110.9929922934627 42.17245888591746, -110.9929797128118 42.17003719936397, -110.99298452258375 42.1683452979225, -110.98882999161077 42.16832931342223, -110.98398715644623 42.16831047454884, -110.98336285223915 42.168308037028005, -110.98334948819901 42.17002179863713))"
1404,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,720.71,703.18,subsurface,25,119,127,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-110.91468255101306 42.17717532375145, -110.91465943845843 42.18078956573644, -110.91463624108124 42.18442072378232, -110.91461310021774 42.1880466046698, -110.91459509892414 42.19087014472691, -110.91512720328714 42.19087294506237, -110.9157329500926 42.19087613251664, -110.92002467848664 42.190898615406326, -110.92062870315378 42.190901775606584, -110.9249221810797 42.19092425658678, -110.9255244839253 42.19092741761846, -110.92981940607777 42.1909498995028, -110.93042023675362 42.19095306024062, -110.93371914711211 42.19097033033797, -110.9337718455537 42.18803226537301, -110.93383640573215 42.18439735745214, -110.93390074590731 42.18077447643282, -110.93396430501865 42.17719753880625, -110.93400747542884 42.17476898997916, -110.9303110199752 42.174773973012584, -110.92567891554982 42.17478152055133, -110.92074915950927 42.174789265136084, -110.91586540668563 42.17479584290918, -110.9146977472872 42.17479791052132, -110.91468255101306 42.17717532375145))"
1405,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,160.0,159.31,subsurface,33,77,32,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.10722761734205 42.78522429310567, -106.1023685180243 42.785244391626165, -106.10235876520427 42.78889505009108, -106.10234901064128 42.79254567918253, -106.10722586123629 42.79250952472201, -106.11210273935426 42.792473370220506, -106.11209471299448 42.78883871186408, -106.11208671504279 42.785204027191476, -106.10722761734205 42.78522429310567))"
1406,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,39.41,43.03,subsurface,56,84,6,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-107.03285378566923 44.860678425906634, -107.02708916537912 44.86073635233522, -107.0278595586587 44.86423907814734, -107.03268928184603 44.86411960526116, -107.03350675649867 44.86411937402757, -107.03285378566923 44.860678425906634))"
1407,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,40.0,45.13,subsurface,56,84,6,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-107.03217522765975 44.85710208749112, -107.02630716220253 44.85718034892051, -107.02708916537912 44.86073635233522, -107.03285378566923 44.860678425906634, -107.03217522765975 44.85710208749112))"
1408,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,39.25,42.57,subsurface,56,84,5,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-107.01068128300265 44.860834122367976, -107.01097998872258 44.86432468711325, -107.01424124398316 44.86440765077523, -107.01656877248334 44.86444781778748, -107.01625892472622 44.86091225391559, -107.01068128300265 44.860834122367976))"
1409,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,39.35,42.38,subsurface,56,84,6,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-107.02167217048199 44.86082446959891, -107.01625892472622 44.86091225391559, -107.01656877248334 44.86444781778748, -107.0203874616254 44.8643699694142, -107.02221394251609 44.864348892955235, -107.02167217048199 44.86082446959891))"
1410,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,39.39,42.24,subsurface,56,84,6,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-107.02708916537912 44.86073635233522, -107.02167217048199 44.86082446959891, -107.02221394251609 44.864348892955235, -107.02653795664496 44.86425128768066, -107.0278595586587 44.86423907814734, -107.02708916537912 44.86073635233522))"
1411,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,36.91,35.08,subsurface,40,83,30,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.86177443932341 43.39765689622644, -106.85720460251065 43.39777218725456, -106.8572228006977 43.4012505755575, -106.86177263714733 43.40109725663397, -106.86177443932341 43.39765689622644))"
1412,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,36.75,34.93,subsurface,40,83,30,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.86177263714733 43.40109725663397, -106.8572228006977 43.4012505755575, -106.85724097259919 43.404728601684134, -106.86177086315003 43.40453761641694, -106.86177263714733 43.40109725663397))"
1413,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,36.41,34.61,subsurface,40,83,30,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.86176908891603 43.407977976306086, -106.85725914351902 43.40820479592603, -106.85727731561602 43.41168060020483, -106.86176731444506 43.411418336288975, -106.86176908891603 43.407977976306086))"
1414,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,320.0,313.04,subsurface,40,83,30,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-106.8473208685415 43.39802391805324, -106.84237909761887 43.398150798187785, -106.84239654725114 43.4017516325925, -106.84241399641677 43.405352467664486, -106.84243147230143 43.40895330264411, -106.84244892178985 43.41255413721379, -106.84739163703908 43.41226189304735, -106.8523343513074 43.4119696226093, -106.85231642969832 43.40845320529285, -106.85229850887411 43.40493678790176, -106.85228058724506 43.40141690028135, -106.852262638006 43.39789701154547, -106.8473208685415 43.39802391805324))"
1415,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,638.72,639.76,subsurface,26,118,43,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-110.89420466508558 42.20756952600325, -110.89414463570114 42.21118713040328, -110.89408463326045 42.21480473461944, -110.89402457469087 42.2184227287661, -110.89551660639937 42.21855040382871, -110.90038777331847 42.2189725066579, -110.90525899365223 42.21939441611034, -110.91012732683214 42.21981585226798, -110.913450096937 42.22010336515438, -110.91347743171791 42.21840960131558, -110.91350862909208 42.216477206064305, -110.91353582466071 42.214791552806005, -110.91356716045287 42.212851046711116, -110.91360146715 42.21117361570523, -110.91364169174764 42.209206942678954, -110.91367544371973 42.20755573375067, -110.9137161965018 42.20556286797047, -110.91009130115621 42.20526252540425, -110.90522271854316 42.20485914220981, -110.90035271776381 42.20445564881093, -110.89548268830129 42.20405215558455, -110.8942646679846 42.203952142997885, -110.89420466508558 42.20756952600325))"
1416,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,160.0,161.72,subsurface,26,69,9,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-105.12994248360647 42.23440608675765, -105.12501957884102 42.23441187309971, -105.12502227310172 42.23803125606127, -105.12502493859357 42.24165063917369, -105.12991098105125 42.24168315876238, -105.1347970254266 42.24171545447494, -105.134831194043 42.23805787768198, -105.1348653890131 42.234400300490115, -105.12994248360647 42.23440608675765))"
1417,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,160.0,161.6,subsurface,26,69,14,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-105.1002646338466 42.22745439480298, -105.09539653720563 42.22741918016504, -105.0953781179837 42.23106764784909, -105.09535972555042 42.23471608901407, -105.1002588254688 42.234756385909364, -105.10515789806337 42.2347966833042, -105.105145342479 42.231143021855345, -105.10513276057027 42.22748935881804, -105.1002646338466 42.22745439480298))"
1418,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,320.0,318.68,subsurface,24,116,34,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-110.55902029379547 42.010195421986474, -110.55901891799323 42.01323072459471, -110.55901715484677 42.016845960576816, -110.55901533816332 42.02046119512866, -110.55901352106983 42.02407640245707, -110.56386078036554 42.02406344832628, -110.56870801383647 42.02405024390643, -110.56870738695632 42.020432176558394, -110.56870675985563 42.0168140801894, -110.5687061330809 42.01319559607431, -110.56870565073852 42.01066222880189, -110.56870550717615 42.009577055897786, -110.56386307898838 42.00959639700807, -110.55902065188205 42.00961548924095, -110.55902029379547 42.010195421986474))"
1419,WY,26 Stat. 222-226 (1890),Agricultural College,Board of Commissioners of Public Lands,University of Wyoming,315.92,315.54,subsurface,24,116,40,https://gis2.statelands.wyo.gov/arcgis/rest/services/Services/MapViewerService2/MapServer/19,"POLYGON ((-110.5395902133155 42.082081479590016, -110.53959289480204 42.085701715706094, -110.53959557901598 42.089321953118436, -110.53959823476896 42.09294274515953, -110.53960080604693 42.09639340146272, -110.54445361853335 42.09638232942881, -110.54930790274153 42.096371061901685, -110.54930904273509 42.09637106170982, -110.54930466630414 42.09290568452718, -110.54930009481164 42.08928583700904, -110.54929549430246 42.08566590601203, -110.54929092352157 42.08204600442846, -110.54444058149511 42.08206382573873, -110.5395902133155 42.082081479590016))"
