,state,university,rights_type,acres,gis_acres,managing_agency,county,section,block,data_source,geometry
1700,TX,Texas A&M,surface+subsurface,666.2,666.16,General Land Office,Reagan,12,49,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.38793094696744 31.10058909905704, -101.40479816928962 31.10073994076887, -101.40498113635005 31.08563250454062, -101.38811639607303 31.0854816634588, -101.38792946384892 31.10054729340618, -101.38793094696744 31.10058909905704))"
1701,TX,Texas A&M,surface+subsurface,375.0,373.88,General Land Office,Crockett,24,48,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.35358245980899 31.079315351571378, -101.35859854815094 31.079325228682304, -101.37132623572751 31.07933344857964, -101.3714375944834 31.070383155856074, -101.36682992788032 31.07084149177752, -101.35367235691442 31.072151473891356, -101.35358245980899 31.079315351571378))"
1702,TX,Texas A&M,surface+subsurface,309.7,310.89,General Land Office,Reagan,24,48,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.35358245980899 31.079315351571378, -101.35348941051522 31.086729929441233, -101.37125165489768 31.085327320977694, -101.37132623572751 31.07933344857964, -101.35859854815094 31.079325228682304, -101.35358245980899 31.079315351571378))"
1703,TX,Texas A&M,surface+subsurface,387.8,385.24,General Land Office,Crockett,13,49,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.38819182311585 31.079344341250465, -101.38956855596747 31.07934523063649, -101.40505800518892 31.07935446686322, -101.4051640971223 31.070689065270773, -101.3883000584295 31.070536808565187, -101.38819182311585 31.079344341250465))"
1704,TX,Texas A&M,surface+subsurface,271.2,273.72,General Land Office,Reagan,13,49,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.38811639607303 31.0854816634588, -101.40498113635005 31.08563250454062, -101.40505800518892 31.07935446686322, -101.38956855596747 31.07934523063649, -101.38819182311585 31.079344341250465, -101.38811639607303 31.0854816634588))"
1705,TX,Texas A&M,surface+subsurface,393.4,391.5,General Land Office,Crockett,25,48,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.37132623572751 31.07933344857964, -101.38819182311585 31.079344341250465, -101.3883000584295 31.070536808565187, -101.3714375944834 31.070383155856074, -101.37132623572751 31.07933344857964))"
1706,TX,Texas A&M,surface+subsurface,265.6,267.45,General Land Office,Reagan,25,48,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.37125165489768 31.085327320977694, -101.38811639607303 31.0854816634588, -101.38819182311585 31.079344341250465, -101.37132623572751 31.07933344857964, -101.37125165489768 31.085327320977694))"
1707,TX,Texas A&M,surface+subsurface,687.6,687.45,General Land Office,Crockett,04,47,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.31895879622111 31.058985281396772, -101.31906586641982 31.073938714967472, -101.33665112382667 31.073844559289977, -101.33653704856538 31.058891119378945, -101.31895879622111 31.058985281396772))"
1708,TX,Texas A&M,surface+subsurface,687.6,687.73,General Land Office,Crockett,05,47,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.30137254168429 31.059076434462966, -101.30147642466036 31.074031868013115, -101.3018075670303 31.07403013376738, -101.31906586641982 31.073938714967472, -101.31895879622111 31.058985281396772, -101.30137254168429 31.059076434462966))"
1709,TX,Texas A&M,surface+subsurface,687.6,687.81,General Land Office,Crockett,01,44,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.2837862889441 31.059166583207368, -101.28388537311993 31.074122020279052, -101.30147642466036 31.074031868013115, -101.30137254168429 31.059076434462966, -101.2837862889441 31.059166583207368))"
1710,TX,Texas A&M,surface+subsurface,687.6,687.64,General Land Office,Crockett,02,44,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.26620002362749 31.059254745715627, -101.2663001237979 31.07420797765473, -101.28388537311993 31.074122020279052, -101.2837862889441 31.059166583207368, -101.26620002362749 31.059254745715627))"
1711,TX,Texas A&M,surface+subsurface,687.6,687.48,General Land Office,Crockett,03,44,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.2486217640967 31.05933892891863, -101.24871386027795 31.074293360206497, -101.2663001237979 31.07420797765473, -101.26620002362749 31.059254745715627, -101.2486217640967 31.05933892891863))"
1712,TX,Texas A&M,surface+subsurface,687.6,687.62,General Land Office,Crockett,04,44,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.23103645818081 31.05942215090889, -101.23112754106242 31.07437579509016, -101.24871386027795 31.074293360206497, -101.2486217640967 31.05933892891863, -101.23103645818081 31.05942215090889))"
1713,TX,Texas A&M,surface+subsurface,713.0,712.94,General Land Office,Crockett,05,44,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.21287813760644 31.059505786061575, -101.2128172147622 31.074459234744705, -101.23112754106242 31.07437579509016, -101.23103645818081 31.05942215090889, -101.21287813760644 31.059505786061575))"
1714,TX,Texas A&M,surface+subsurface,664.1,664.04,General Land Office,Crockett,24,40,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.19581784397351 31.059580196076, -101.19590990871373 31.07453364614018, -101.2128172147622 31.074459234744705, -101.21287813760644 31.059505786061575, -101.19581784397351 31.059580196076))"
1715,TX,Texas A&M,surface+subsurface,660.8,660.92,General Land Office,Crockett,23,40,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.17891854191424 31.059652101999916, -101.17900260446191 31.074606058567543, -101.19590990871373 31.07453364614018, -101.19581784397351 31.059580196076, -101.17891854191424 31.059652101999916))"
1716,TX,Texas A&M,surface+subsurface,660.8,660.76,General Land Office,Crockett,22,40,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.16201924793982 31.059724004791395, -101.16210329521611 31.074677466099583, -101.17900260446191 31.074606058567543, -101.17891854191424 31.059652101999916, -101.16201924793982 31.059724004791395))"
1717,TX,Texas A&M,surface+subsurface,660.8,660.61,General Land Office,Crockett,21,40,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.14512795076803 31.0597914119738, -101.14520399675011 31.074745882911532, -101.16210329521611 31.074677466099583, -101.16201924793982 31.059724004791395, -101.14512795076803 31.0597914119738))"
1718,TX,Texas A&M,surface+subsurface,660.8,660.77,General Land Office,Crockett,20,40,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.1282286558953 31.05985881910845, -101.12830469379253 31.074812289997016, -101.14520399675011 31.074745882911532, -101.14512795076803 31.0597914119738, -101.1282286558953 31.05985881910845))"
1719,TX,Texas A&M,surface+subsurface,706.3,706.34,General Land Office,Crockett,19,40,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.11016533395885 31.059927251968407, -101.11023735998002 31.07488073364099, -101.12830469379253 31.074812289997016, -101.1282286558953 31.05985881910845, -101.11016533395885 31.059927251968407))"
1720,TX,Texas A&M,surface+subsurface,637.0,636.95,General Land Office,Crockett,10,38,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.0938720398818 31.0599866498256, -101.09394906772246 31.074940129853438, -101.11023735998002 31.07488073364099, -101.11016533395885 31.059927251968407, -101.0938720398818 31.0599866498256))"
1721,TX,Texas A&M,surface+subsurface,676.4,676.43,General Land Office,Crockett,09,38,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.07657674158068 31.060046061497047, -101.07664475572578 31.075000691670162, -101.09394906772246 31.074940129853438, -101.0938720398818 31.0599866498256, -101.07657674158068 31.060046061497047))"
1722,TX,Texas A&M,surface+subsurface,676.4,676.27,General Land Office,Crockett,08,38,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.05928043986137 31.060106486590225, -101.05934844502332 31.075058969869872, -101.07664475572578 31.075000691670162, -101.07657674158068 31.060046061497047, -101.05928043986137 31.060106486590225))"
1723,TX,Texas A&M,surface+subsurface,639.5,639.41,General Land Office,Crockett,26,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.60389734448401 31.069678686226034, -101.62075307016715 31.069808004158276, -101.62090234411623 31.05530051219868, -101.60404836206305 31.055171691686567, -101.60389734448401 31.069678686226034))"
1724,TX,Texas A&M,surface+subsurface,639.5,639.37,General Land Office,Crockett,25,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.58704188200723 31.069547363715515, -101.60389734448401 31.069678686226034, -101.60404836206305 31.055171691686567, -101.5871958927728 31.055040373002917, -101.58704188200723 31.069547363715515))"
1725,TX,Texas A&M,surface+subsurface,639.5,639.41,General Land Office,Crockett,24,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.57018581137099 31.069413535709394, -101.58704188200723 31.069547363715515, -101.5871958927728 31.055040373002917, -101.57034191700782 31.054906553828587, -101.57018581137099 31.069413535709394))"
1726,TX,Texas A&M,surface+subsurface,783.8,783.72,General Land Office,Crockett,36,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.86101799960049 31.056896640014386, -101.87921059000463 31.056998813439648, -101.87923165370141 31.055160872433245, -101.87940055583945 31.040449373228814, -101.86114458390212 31.040557493148594, -101.86101959051685 31.05669158023291, -101.86101799960049 31.056896640014386))"
1727,TX,Texas A&M,surface+subsurface,731.2,731.17,General Land Office,Crockett,35,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.84380146019359 31.056797450014958, -101.86101799960049 31.056896640014386, -101.86101959051685 31.05669158023291, -101.86114458390212 31.040557493148594, -101.84392845233035 31.040656997940328, -101.84380146019359 31.056797450014958))"
1728,TX,Texas A&M,surface+subsurface,722.2,722.21,General Land Office,Crockett,34,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.82658441503516 31.056695755032447, -101.84380146019359 31.056797450014958, -101.84392845233035 31.040656997940328, -101.82671341939816 31.04075429211515, -101.82658441503516 31.056695755032447))"
1729,TX,Texas A&M,surface+subsurface,713.3,713.25,General Land Office,Crockett,33,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.8093673617919 31.056591072551537, -101.82658441503516 31.056695755032447, -101.82671341939816 31.04075429211515, -101.8094983873643 31.040848592149192, -101.8093673617919 31.056591072551537))"
1730,TX,Texas A&M,surface+subsurface,704.3,704.3,General Land Office,Crockett,32,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.7921508178934 31.056484877020196, -101.8093673617919 31.056591072551537, -101.8094983873643 31.040848592149192, -101.79228285227389 31.040941231899442, -101.7921508178934 31.056484877020196))"
1731,TX,Texas A&M,surface+subsurface,695.4,695.35,General Land Office,Crockett,31,05,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.77493428028312 31.05637568627834, -101.7921508178934 31.056484877020196, -101.79228285227389 31.040941231899442, -101.77506681412689 31.041031194630058, -101.77493428028312 31.05637568627834))"
1732,TX,Texas A&M,surface+subsurface,694.7,694.64,General Land Office,Crockett,36,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.75771822686478 31.05626499093751, -101.77493428028312 31.05637568627834, -101.77506681412689 31.041031194630058, -101.77452729405206 31.041034210216505, -101.75785517502985 31.040739298032438, -101.75771822686478 31.05626499093751))"
1733,TX,Texas A&M,surface+subsurface,703.1,703.02,General Land Office,Crockett,35,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.7405022174639 31.056151228800374, -101.75771822686478 31.05626499093751, -101.75785517502985 31.040739298032438, -101.74064327362474 31.040446749390828, -101.7405022174639 31.056151228800374))"
1734,TX,Texas A&M,surface+subsurface,711.8,711.72,General Land Office,Crockett,34,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.72328573195588 31.056035415666905, -101.7405022174639 31.056151228800374, -101.74064327362474 31.040446749390828, -101.72343178095309 31.04012394595305, -101.72328573195588 31.056035415666905))"
1735,TX,Texas A&M,surface+subsurface,720.8,720.75,General Land Office,Crockett,33,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.70606924914284 31.055917596933195, -101.72328573195588 31.056035415666905, -101.72343178095309 31.04012394595305, -101.70627928783267 31.039813146195495, -101.70622029367134 31.039814146016063, -101.70606924914284 31.055917596933195))"
1736,TX,Texas A&M,surface+subsurface,718.6,718.5,General Land Office,Crockett,32,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.68885325680994 31.055797283154515, -101.70606924914284 31.055917596933195, -101.70622029367134 31.039814146016063, -101.68900429954179 31.03998333259064, -101.68885325680994 31.055797283154515))"
1737,TX,Texas A&M,surface+subsurface,705.5,705.45,General Land Office,Crockett,31,06,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.67163827867498 31.055675467818894, -101.68885325680994 31.055797283154515, -101.68900429954179 31.03998333259064, -101.67196231626933 31.04014850497252, -101.6717888075705 31.040149252333865, -101.67163827867498 31.055675467818894))"
1738,TX,Texas A&M,surface+subsurface,688.9,688.83,General Land Office,Crockett,30,07,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-101.65460929222803 31.055552147072813, -101.67163827867498 31.055675467818894, -101.6717888075705 31.040149252333865, -101.65476182257001 31.040142688484753, -101.65460929222803 31.055552147072813))"
