,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,data_source,geometry
1240,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,623.31,subsurface,Grand,SL,26S,25E,26,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.13709105752915 38.5072703352702, -109.13258623700783 38.50728741548126, -109.12808141446726 38.507304592466994, -109.12357659457216 38.50732168608, -109.12359304293722 38.51092446561587, -109.12360960253613 38.514527154852814, -109.12362615405964 38.51812993209881, -109.12364269984595 38.52173270728106, -109.12816865454721 38.52172262565686, -109.13269461515229 38.52171236895799, -109.13722068930998 38.521702209228316, -109.14174665003814 38.52169205274267, -109.14170896248511 38.51808235804414, -109.14167127135443 38.51447266131446, -109.1416335789618 38.510862872480075, -109.14159588067464 38.50725317168828, -109.13709105752915 38.5072703352702))"
1241,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,623.31,subsurface,Grand,SL,26S,25E,26,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.13709105752915 38.5072703352702, -109.13258623700783 38.50728741548126, -109.12808141446726 38.507304592466994, -109.12357659457216 38.50732168608, -109.12359304293722 38.51092446561587, -109.12360960253613 38.514527154852814, -109.12362615405964 38.51812993209881, -109.12364269984595 38.52173270728106, -109.12816865454721 38.52172262565686, -109.13269461515229 38.52171236895799, -109.13722068930998 38.521702209228316, -109.14174665003814 38.52169205274267, -109.14170896248511 38.51808235804414, -109.14167127135443 38.51447266131446, -109.1416335789618 38.510862872480075, -109.14159588067464 38.50725317168828, -109.13709105752915 38.5072703352702))"
1242,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,40.0,39.62,subsurface,Box Elder,SL,11N,19W,10,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-114.00901724137084 41.69724259447469, -114.00904799044952 41.693628791720066, -114.00425445635294 41.693602566824225, -114.00422047033886 41.6972223085438, -114.00901724137084 41.69724259447469))"
1243,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,320.0,325.95,subsurface,Emery,SL,21S,16E,17,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.18589421050625 38.979609552335205, -110.18119466602461 38.979596764375, -110.17649501428068 38.979583516019616, -110.17179524907436 38.979570347883424, -110.17173193818381 38.98321059889707, -110.17166850202753 38.986850846732565, -110.17637702133214 38.98686750781731, -110.18108554516785 38.98688406901083, -110.18579488373298 38.9869003557429, -110.19050411232912 38.986916451611755, -110.19054888031734 38.9832694822939, -110.19059375691168 38.979622421342846, -110.18589421050625 38.979609552335205))"
1244,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,320.0,325.95,subsurface,Emery,SL,21S,16E,17,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.18589421050625 38.979609552335205, -110.18119466602461 38.979596764375, -110.17649501428068 38.979583516019616, -110.17179524907436 38.979570347883424, -110.17173193818381 38.98321059889707, -110.17166850202753 38.986850846732565, -110.17637702133214 38.98686750781731, -110.18108554516785 38.98688406901083, -110.18579488373298 38.9869003557429, -110.19050411232912 38.986916451611755, -110.19054888031734 38.9832694822939, -110.19059375691168 38.979622421342846, -110.18589421050625 38.979609552335205))"
1245,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,320.0,325.95,subsurface,Emery,SL,21S,16E,17,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.18589421050625 38.979609552335205, -110.18119466602461 38.979596764375, -110.17649501428068 38.979583516019616, -110.17179524907436 38.979570347883424, -110.17173193818381 38.98321059889707, -110.17166850202753 38.986850846732565, -110.17637702133214 38.98686750781731, -110.18108554516785 38.98688406901083, -110.18579488373298 38.9869003557429, -110.19050411232912 38.986916451611755, -110.19054888031734 38.9832694822939, -110.19059375691168 38.979622421342846, -110.18589421050625 38.979609552335205))"
1246,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,79.56,subsurface,Tooele,SL,3S,6W,22,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.51741611888785 40.541230275630795, -112.52213160390302 40.54118778569491, -112.52205661961565 40.53755728252765, -112.52198165154986 40.53392686701549, -112.51727117694082 40.533970003258055, -112.51734364198451 40.53760018567055, -112.51741611888785 40.541230275630795))"
1247,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,79.56,subsurface,Tooele,SL,3S,6W,22,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.51741611888785 40.541230275630795, -112.52213160390302 40.54118778569491, -112.52205661961565 40.53755728252765, -112.52198165154986 40.53392686701549, -112.51727117694082 40.533970003258055, -112.51734364198451 40.53760018567055, -112.51741611888785 40.541230275630795))"
1248,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,79.56,subsurface,Tooele,SL,3S,6W,22,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.51741611888785 40.541230275630795, -112.52213160390302 40.54118778569491, -112.52205661961565 40.53755728252765, -112.52198165154986 40.53392686701549, -112.51727117694082 40.533970003258055, -112.51734364198451 40.53760018567055, -112.51741611888785 40.541230275630795))"
1249,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,161.26,subsurface,Grand,SL,25S,26E,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.0963606372917 38.57940218903639, -109.09635661886165 38.57940221376669, -109.09239613874281 38.579401688154014, -109.09174422601698 38.57940169067137, -109.09174055182406 38.579401720857184, -109.08778007351694 38.579401219089256, -109.08712793238317 38.57940119212777, -109.08708660655648 38.58308281203077, -109.0870458207608 38.58670469657039, -109.09165919489244 38.5867117330758, -109.09627246274746 38.58671858576948, -109.0963161204308 38.58310079529044, -109.0963606372917 38.57940218903639))"
1250,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,262.2,264.28,subsurface,Washington,SL,43S,15W,13,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.47979645238846 37.03770138285775, -113.48136520327763 37.04128446384525, -113.48140298440073 37.04137099978699, -113.48161276642715 37.04185091600006, -113.48300117269072 37.04499687677776, -113.48399495244253 37.04720491448587, -113.484612323768 37.048625700650696, -113.48500022531204 37.049518682654394, -113.4851141610658 37.04975772646573, -113.48537235125421 37.05020354600638, -113.48552337802278 37.05052138791074, -113.48562849955418 37.05086578607574, -113.48580508788282 37.05164639904607, -113.48593433633187 37.052223521755, -113.49045505732359 37.052218498510584, -113.49045198825993 37.04858943002568, -113.49044881119916 37.04496018175864, -113.49044435807232 37.0413328510048, -113.49044002176032 37.03770533574661, -113.4859241425516 37.03770483597526, -113.48140695621458 37.03770229874324, -113.48136075238014 37.03770227426843, -113.47979645238846 37.03770138285775))"
1251,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,262.2,264.28,subsurface,Washington,SL,43S,15W,13,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.47979645238846 37.03770138285775, -113.48136520327763 37.04128446384525, -113.48140298440073 37.04137099978699, -113.48161276642715 37.04185091600006, -113.48300117269072 37.04499687677776, -113.48399495244253 37.04720491448587, -113.484612323768 37.048625700650696, -113.48500022531204 37.049518682654394, -113.4851141610658 37.04975772646573, -113.48537235125421 37.05020354600638, -113.48552337802278 37.05052138791074, -113.48562849955418 37.05086578607574, -113.48580508788282 37.05164639904607, -113.48593433633187 37.052223521755, -113.49045505732359 37.052218498510584, -113.49045198825993 37.04858943002568, -113.49044881119916 37.04496018175864, -113.49044435807232 37.0413328510048, -113.49044002176032 37.03770533574661, -113.4859241425516 37.03770483597526, -113.48140695621458 37.03770229874324, -113.48136075238014 37.03770227426843, -113.47979645238846 37.03770138285775))"
1252,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,262.2,264.28,subsurface,Washington,SL,43S,15W,13,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.47979645238846 37.03770138285775, -113.48136520327763 37.04128446384525, -113.48140298440073 37.04137099978699, -113.48161276642715 37.04185091600006, -113.48300117269072 37.04499687677776, -113.48399495244253 37.04720491448587, -113.484612323768 37.048625700650696, -113.48500022531204 37.049518682654394, -113.4851141610658 37.04975772646573, -113.48537235125421 37.05020354600638, -113.48552337802278 37.05052138791074, -113.48562849955418 37.05086578607574, -113.48580508788282 37.05164639904607, -113.48593433633187 37.052223521755, -113.49045505732359 37.052218498510584, -113.49045198825993 37.04858943002568, -113.49044881119916 37.04496018175864, -113.49044435807232 37.0413328510048, -113.49044002176032 37.03770533574661, -113.4859241425516 37.03770483597526, -113.48140695621458 37.03770229874324, -113.48136075238014 37.03770227426843, -113.47979645238846 37.03770138285775))"
1253,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,262.2,264.28,subsurface,Washington,SL,43S,15W,13,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-113.47979645238846 37.03770138285775, -113.48136520327763 37.04128446384525, -113.48140298440073 37.04137099978699, -113.48161276642715 37.04185091600006, -113.48300117269072 37.04499687677776, -113.48399495244253 37.04720491448587, -113.484612323768 37.048625700650696, -113.48500022531204 37.049518682654394, -113.4851141610658 37.04975772646573, -113.48537235125421 37.05020354600638, -113.48552337802278 37.05052138791074, -113.48562849955418 37.05086578607574, -113.48580508788282 37.05164639904607, -113.48593433633187 37.052223521755, -113.49045505732359 37.052218498510584, -113.49045198825993 37.04858943002568, -113.49044881119916 37.04496018175864, -113.49044435807232 37.0413328510048, -113.49044002176032 37.03770533574661, -113.4859241425516 37.03770483597526, -113.48140695621458 37.03770229874324, -113.48136075238014 37.03770227426843, -113.47979645238846 37.03770138285775))"
1254,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,625.86,subsurface,Grand,SL,26S,25E,14,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.13730297754336 38.53613446962808, -109.13276746458331 38.53613744498044, -109.12823195611372 38.53614033459481, -109.12369644747614 38.53614331861553, -109.1237191591843 38.53974609266838, -109.12374186577206 38.54334886467056, -109.12376456958057 38.54695154454992, -109.12378726592732 38.5505543124507, -109.12832291779377 38.55055863450516, -109.13285868743574 38.55056296271486, -109.13739446014732 38.55056729524175, -109.14193012122145 38.55057163026555, -109.14190728016743 38.546961556318166, -109.14188431704501 38.54335156856137, -109.14186146587727 38.53974149049071, -109.14183849265339 38.53613149861112, -109.13730297754336 38.53613446962808))"
1255,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,625.86,subsurface,Grand,SL,26S,25E,14,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.13730297754336 38.53613446962808, -109.13276746458331 38.53613744498044, -109.12823195611372 38.53614033459481, -109.12369644747614 38.53614331861553, -109.1237191591843 38.53974609266838, -109.12374186577206 38.54334886467056, -109.12376456958057 38.54695154454992, -109.12378726592732 38.5505543124507, -109.12832291779377 38.55055863450516, -109.13285868743574 38.55056296271486, -109.13739446014732 38.55056729524175, -109.14193012122145 38.55057163026555, -109.14190728016743 38.546961556318166, -109.14188431704501 38.54335156856137, -109.14186146587727 38.53974149049071, -109.14183849265339 38.53613149861112, -109.13730297754336 38.53613446962808))"
1256,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,625.86,subsurface,Grand,SL,26S,25E,14,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.13730297754336 38.53613446962808, -109.13276746458331 38.53613744498044, -109.12823195611372 38.53614033459481, -109.12369644747614 38.53614331861553, -109.1237191591843 38.53974609266838, -109.12374186577206 38.54334886467056, -109.12376456958057 38.54695154454992, -109.12378726592732 38.5505543124507, -109.12832291779377 38.55055863450516, -109.13285868743574 38.55056296271486, -109.13739446014732 38.55056729524175, -109.14193012122145 38.55057163026555, -109.14190728016743 38.546961556318166, -109.14188431704501 38.54335156856137, -109.14186146587727 38.53974149049071, -109.14183849265339 38.53613149861112, -109.13730297754336 38.53613446962808))"
1257,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,625.86,subsurface,Grand,SL,26S,25E,14,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.13730297754336 38.53613446962808, -109.13276746458331 38.53613744498044, -109.12823195611372 38.53614033459481, -109.12369644747614 38.53614331861553, -109.1237191591843 38.53974609266838, -109.12374186577206 38.54334886467056, -109.12376456958057 38.54695154454992, -109.12378726592732 38.5505543124507, -109.12832291779377 38.55055863450516, -109.13285868743574 38.55056296271486, -109.13739446014732 38.55056729524175, -109.14193012122145 38.55057163026555, -109.14190728016743 38.546961556318166, -109.14188431704501 38.54335156856137, -109.14186146587727 38.53974149049071, -109.14183849265339 38.53613149861112, -109.13730297754336 38.53613446962808))"
