,state,state_enabling_act,trust_name,managing_agency,university,gis_acres,rights_type,activity,data_source,geometry
735,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,203.26,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.11989094772625 48.77541689500957, -122.12535713229809 48.77525323303553, -122.13629696759473 48.774931374556814, -122.13629469143646 48.7713358713024, -122.13629967378589 48.76774184650037, -122.13629315887879 48.76054976255941, -122.13353746212552 48.760423951234344, -122.13354190071608 48.76772141977488, -122.13077377167316 48.76769970378996, -122.13078115337828 48.77146317911424, -122.12531425856255 48.77158915807704, -122.1198150942367 48.77158200892962, -122.11989094772625 48.77541689500957))"
736,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,120.23,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.10928170507125 47.20491992038516, -124.10932197609256 47.20492006891367, -124.12005682920964 47.20495452532315, -124.12533551665672 47.20497493858526, -124.12532568159355 47.20273863708749, -124.12531924600789 47.20137528738274, -124.12004041345915 47.20135476545876, -124.10931388775586 47.2013079225404, -124.1093154324174 47.201440778026516, -124.10928170507125 47.20491992038516))"
737,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,120.19,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.72844239969417 48.26499755067181, -121.73384123806318 48.26496956223427, -121.7340088232815 48.268544521999694, -121.73952554761377 48.26850354153762, -121.73922379726609 48.261327224271234, -121.7283927748251 48.26140974004573, -121.72844239969417 48.26499755067181))"
738,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,284.06,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.63691719870152 47.87099965404212, -117.6476297227176 47.87096582316803, -117.64781895932683 47.86721017227168, -117.64817117570041 47.860218628601935, -117.63678275357033 47.86016655795967, -117.6315054316021 47.86018349940213, -117.63153725060967 47.86377781026649, -117.6368271363368 47.86374320121662, -117.63691719870152 47.87099965404212))"
739,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,40.03,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.09606034549506 46.044047733587234, -122.10127648086524 46.04406794332616, -122.10125850383317 46.040460550068666, -122.09604966079569 46.040430380958384, -122.09606034549506 46.044047733587234))"
740,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,78.48,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.17463433972159 48.06364814227896, -124.17468346707619 48.06638528646979, -124.18000405186017 48.06657020799225, -124.18532521815328 48.06675506391905, -124.18535591240143 48.06313936633615, -124.18197920068282 48.063012637651624, -124.18197940690722 48.06326520018603, -124.17998453577023 48.0631903361666, -124.17998282611836 48.06293779353211, -124.17460973046977 48.062735839753394, -124.17463433972159 48.06364814227896))"
741,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,41.56,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.8102053264592 47.55315994555324, -122.81547596044112 47.553302498851664, -122.8156924200724 47.54952987260965, -122.81032424182564 47.54938478993336, -122.8102053264592 47.55315994555324))"
742,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,39.77,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.1306987803955 47.215822216514674, -124.13598842566687 47.21587280377777, -124.13595806723065 47.212259330466324, -124.13066853249812 47.21220922701214, -124.1306987803955 47.215822216514674))"
743,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,361.34,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-120.82488062436838 46.75595567061729, -120.82488063549607 46.7560107866811, -120.8248807259855 46.7564186729297, -120.82488073808997 46.75647528342615, -120.82488087694719 46.75711825741029, -120.826998961839 46.75712373151691, -120.82712773374502 46.757124063783934, -120.82820997797342 46.757126844778675, -120.82831729188887 46.75712711916321, -120.83542386898849 46.75714511794055, -120.8354810324734 46.76440065738566, -120.84077986327527 46.76440341749796, -120.84082538862754 46.7680260770684, -120.84613556749792 46.768023432345956, -120.84602283877248 46.76078842757387, -120.84591014893725 46.753553539556634, -120.83538091593388 46.75351727740511, -120.8248800843338 46.75348020467895, -120.82488062436838 46.75595567061729))"
744,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,120.71,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.15181746514563 47.212400951791984, -124.1625007157564 47.21243866262781, -124.16785225377998 47.21247104193734, -124.16783409326979 47.20885331673137, -124.15177674800286 47.20877976822402, -124.15181746514563 47.212400951791984))"
745,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,39.82,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.14124761142999 47.2123091867366, -124.14653251386534 47.21235519327879, -124.1464935584158 47.20873382899944, -124.14121037633252 47.208687566342945, -124.14124761142999 47.2123091867366))"
746,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,89.61,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.94991843385935 48.71419105037456, -117.94447492608936 48.71421759732152, -117.94453776124156 48.718092987234854, -117.95561644461225 48.718274529331254, -117.95560523556304 48.714172794114894, -117.94991843385935 48.71419105037456))"
747,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,82.7,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.62103801703479 48.25504643279762, -121.62121012282006 48.260760990851246, -121.62126239591673 48.26249642187873, -121.62666302744529 48.26242645345095, -121.62665915654932 48.262229210433446, -121.62655335137141 48.25683701398073, -121.62652660780626 48.25498074176819, -121.62103801703479 48.25504643279762))"
748,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,41.7,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.61746044184703 48.29488975762921, -121.61752328860274 48.29861675917504, -121.62095430643217 48.29854048408307, -121.6221130685895 48.298559255915826, -121.62211318772928 48.29855925752525, -121.62307700686668 48.29855237877093, -121.62307583577757 48.298505778691435, -121.6229840837023 48.29486332872499, -121.61746044184703 48.29488975762921))"
749,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,599.71,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-120.8852450088032 46.826578836304776, -120.88738303396607 46.826679606593785, -120.88719505535968 46.81937154966133, -120.88727854103969 46.812038930755506, -120.88726227329526 46.811434030549584, -120.87756384027132 46.8112419023866, -120.86690115505188 46.8113673767135, -120.86705530781978 46.81851311046068, -120.86685781064575 46.81972573156265, -120.86710252072108 46.825789089044996, -120.87569150950442 46.82532265072195, -120.88526411417142 46.8247662717607, -120.8852450088032 46.826578836304776))"
750,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,477.26,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.62890737160726 45.82580710785866, -121.6339921756496 45.82589702453566, -121.63907644716174 45.82598671758958, -121.64953338375703 45.825951543765434, -121.64953181395582 45.81872924397923, -121.64436823337965 45.81868616822871, -121.64442919106983 45.81151713263822, -121.63932727680118 45.811530883680184, -121.62897076780337 45.8114182755694, -121.62896915585517 45.81498739740184, -121.63926546246286 45.81508684729185, -121.63920461992002 45.81864277151911, -121.62896870771246 45.81855609143164, -121.62890737160726 45.82580710785866))"
751,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,36.45,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.62411563386506 45.80796610660442, -121.62413178727114 45.81145073540801, -121.62651978215291 45.811434259120794, -121.62897076780337 45.8114182755694, -121.62896431089437 45.807853850986646, -121.62411563386506 45.80796610660442))"
752,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,84.79,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.94997747459675 48.70683339108844, -117.94991843385935 48.71419105037456, -117.95560523556304 48.714172794114894, -117.95569251477056 48.70682057570063, -117.94997747459675 48.70683339108844))"
753,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,38.39,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-118.06264344316905 48.87193197884638, -118.06792407692707 48.87198184855845, -118.06796111268083 48.86841982673775, -118.0626722872945 48.86828912700066, -118.06264344316905 48.87193197884638))"
754,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,196.45,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-118.06249378109302 48.88273935091372, -118.07350362935357 48.8828843074048, -118.07342604649536 48.87576922381712, -118.06796894788052 48.875689920745515, -118.06792533024758 48.87204388392687, -118.06792407692707 48.87198184855845, -118.06264344316905 48.87193197884638, -118.06249378109302 48.88273935091372))"
755,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,77.27,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.86191315483839 48.12318287108752, -121.87222175820145 48.12328098262605, -121.87209382281199 48.11965379059106, -121.86168748891701 48.11951194899751, -121.86191315483839 48.12318287108752))"
756,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,151.7,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.07480971180532 45.6869022848098, -122.08493647961086 45.6869002089431, -122.08480495952249 45.679933509700874, -122.07454951756455 45.67995540723391, -122.07480971180532 45.6869022848098))"
757,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,665.6,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.20028724313055 48.87619909522448, -122.19991688051628 48.883273880622966, -122.199591106704 48.890189127311714, -122.21125060378178 48.89048723133646, -122.22292201145761 48.89016447918689, -122.2228690215504 48.88296262960593, -122.22289708709589 48.87569324550466, -122.20028724313055 48.87619909522448))"
758,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,703.69,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.21694631670985 48.90564548904501, -122.2226136198264 48.905618807948976, -122.22286763848092 48.90096152617486, -122.22306238308934 48.89741258640951, -122.22292201145761 48.89016447918689, -122.21125060378178 48.89048723133646, -122.199591106704 48.890189127311714, -122.20079980838146 48.90587919636067, -122.20427886224176 48.905810509452, -122.21127899608958 48.90567154575313, -122.21694631670985 48.90564548904501))"
759,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,347.25,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.08755069078332 48.957327532181395, -122.0872202745177 48.9648279131603, -122.09838398421734 48.964635860101644, -122.10014678224725 48.964514797164746, -122.10016487123863 48.96085996964134, -122.09879190639258 48.96085329617368, -122.0987807514655 48.953502438817054, -122.09879028667686 48.94982259341302, -122.09375732281867 48.94981649764528, -122.08787779168979 48.949825300942656, -122.08755069078332 48.957327532181395))"
760,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,1.91,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.9725378916652 47.445221362326315, -121.9726849089873 47.44522306734628, -121.97267016072881 47.445157448085915, -121.97266179257664 47.445091314781415, -121.97265984063674 47.445024952136286, -121.9726643166966 47.44495864241889, -121.97267520052205 47.44489267927002, -121.97269244314366 47.44482734024189, -121.9727159715769 47.444762911415694, -121.97274568425381 47.44469966826617, -121.97278145125007 47.44463788388448, -121.97282311832555 47.44457782892719, -121.97287051051266 47.44451975511936, -121.97292341663402 47.444463920128136, -121.97298161279039 47.44441055984613, -121.97304485076832 47.44435990773187, -121.97311284958188 47.444312181207586, -121.9731853197907 47.444267584093026, -121.97332893083802 47.44418487476162, -121.97377469338011 47.44392815240092, -121.97386434096565 47.44387933387676, -121.9739578131535 47.44383393532178, -121.97405481863103 47.443792092033085, -121.97415507386755 47.44375392824203, -121.97425826690205 47.443719563057314, -121.97436408936369 47.44368909909148, -121.97256644146998 47.443663929679, -121.9725378916652 47.445221362326315))"
