,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,data_source,geometry
850,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,640.0,637.09,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.02447639550148 44.99470426077241, -116.02447575382672 44.99549251688725, -116.02446785257864 44.99829437188086, -116.02446715341216 44.999114516986026, -116.02445943529108 45.00188464711192, -116.0244587163246 45.00273684703898, -116.02445117102125 45.00547539474538, -116.02445006278936 45.00635956779188, -116.02955385607423 45.00635196433874, -116.03465765057246 45.00634436204106, -116.03976144244801 45.00633676006548, -116.04486523547331 45.0063291574432, -116.04487053143735 45.002743056591356, -116.04487583372938 44.99915692574549, -116.04488119102103 44.99557081354423, -116.04488652269468 44.991984700727265, -116.0397860008119 44.991956218291925, -116.03468550769631 44.99192776111545, -116.02958501462349 44.9918993063088, -116.02448449360581 44.99187085166919, -116.02447639550148 44.99470426077241))"
851,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,280.01,280.23,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.57709758663246 45.97716083580126, -116.57709681468856 45.979497110444946, -116.57709552140717 45.983120663711496, -116.57708842272929 45.986748191216684, -116.58228394831671 45.98678511136883, -116.58228051628983 45.99040844342622, -116.587479706167 45.99044114546931, -116.59267889631138 45.990473844542834, -116.5926774705681 45.986858510563856, -116.58747947385163 45.98682181107816, -116.58747926878773 45.98320247783514, -116.58747903778024 45.97958161682947, -116.5822878986651 45.9795394742821, -116.5822884141983 45.97586605982686, -116.58209066530368 45.97586864247632, -116.58130751101983 45.97587767543411, -116.57709799641472 45.975926138947884, -116.57709758663246 45.97716083580126))"
852,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,160.0,160.48,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.77569517444778 46.31290546605366, -115.77571966771134 46.316532785790535, -115.78094219645061 46.31654789075085, -115.78616416945285 46.3165655268591, -115.78616477681332 46.31294872609398, -115.78615413769444 46.30931196767846, -115.78089221462398 46.30930319848433, -115.7756676346436 46.30929064131729, -115.77569517444778 46.31290546605366))"
853,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,40.0,41.16,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.81227655213766 46.327624786129206, -115.8174990023284 46.32769909692874, -115.81738247405137 46.32396206297801, -115.81214720055526 46.32391531069332, -115.81227655213766 46.327624786129206))"
854,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,445.07,442.43,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.37175747782912 46.625146805925255, -116.37173316696936 46.62872014952917, -116.37696940809293 46.6288059150678, -116.38220562240532 46.6288917084608, -116.38744864286147 46.6289902801397, -116.39308434015886 46.62909520296305, -116.39303384584889 46.6254718036353, -116.39298337956589 46.621848431508, -116.39293288791471 46.61822503099973, -116.38762064281923 46.61817018504733, -116.38767834432946 46.6145614774681, -116.38240818387017 46.61452071443199, -116.3823575089308 46.61811558800766, -116.38230683278717 46.62171046149245, -116.37704431264194 46.621642085743304, -116.37178179076409 46.62157346040644, -116.37175747782912 46.625146805925255))"
855,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,640.0,627.05,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.35099633831578 46.62830644428294, -116.35618055169998 46.62840987750872, -116.3613647664384 46.628513282462585, -116.36654897977499 46.62861671589856, -116.37173316696936 46.62872014952917, -116.37175747782912 46.625146805925255, -116.37178179076409 46.62157346040644, -116.37180607587888 46.61800011629275, -116.37183038798395 46.614426772447324, -116.36662019679062 46.61430220280655, -116.36141000715958 46.61417763402309, -116.35619984249735 46.61405306381636, -116.35098965198966 46.61392849503588, -116.35099131681031 46.61752297541895, -116.35099300942097 46.62111745514255, -116.35099467370624 46.62471193536048, -116.35099633831578 46.62830644428294))"
856,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,160.0,160.18,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.85508405722138 46.6474448897295, -115.85509687300737 46.651063204148215, -115.86035826477368 46.651078008943934, -115.8656190716338 46.65109256940569, -115.86560566023523 46.64747188878572, -115.86559210363188 46.64385070539943, -115.86033083817412 46.643838553452746, -115.85506948480868 46.64382683123354, -115.85508405722138 46.6474448897295))"
857,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,160.0,159.73,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.80242955226872 46.63992997015342, -115.8023546199556 46.64356687960806, -115.80761228733856 46.643617700293504, -115.81291078856431 46.64366425351339, -115.81811092155104 46.64372643504382, -115.82344178322252 46.643783648322675, -115.82345017568444 46.64021722983135, -115.81817751898326 46.64013608213539, -115.81293816548794 46.640052784650614, -115.80767182436998 46.63999410563904, -115.80242955226872 46.63992997015342))"
858,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,80.0,81.08,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.84973304389484 46.614670599292445, -115.84447998479952 46.61467421751542, -115.84449450297348 46.618367830168076, -115.8444995942462 46.62198791191521, -115.84976360614122 46.62200519576663, -115.84975965329248 46.61838325483231, -115.84973304389484 46.614670599292445))"
859,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,3.36,3.31,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.83394820475694 46.61836795354135, -115.8353777744399 46.61836798942557, -115.83519268382516 46.6180640768798, -115.83437272822937 46.61667471149074, -115.83394037108717 46.6166790784456, -115.83394820475694 46.61836795354135))"
860,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,280.0,278.23,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.82881513150166 46.61112999804205, -115.83402471550514 46.61113073113979, -115.83401954203461 46.61479343214834, -115.83926815097414 46.61473318622632, -115.84447998479952 46.61467421751542, -115.84446831258309 46.611073046972045, -115.84447922943212 46.607443514903366, -115.84450494661772 46.60389717327528, -115.84446182566109 46.600269138581574, -115.83931141116358 46.600260046774096, -115.83929920604811 46.603860657942285, -115.83923391637381 46.60750513363447, -115.83405846704757 46.60747837199633, -115.82883945261818 46.60749419815786, -115.82881513150166 46.61112999804205))"
861,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,320.0,314.06,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.86545182532917 46.60390367496267, -115.86540456299315 46.60747584492673, -115.86536081276168 46.61109039428221, -115.8653414960853 46.61469072501427, -115.87055014258246 46.61469792504011, -115.87576717757726 46.61471783739442, -115.87581167139791 46.61116615415192, -115.87584312442253 46.607627271507184, -115.8758710331509 46.60404105373795, -115.87591922114912 46.60052108078176, -115.87289415147207 46.600446009727534, -115.87070882830754 46.60040944079082, -115.8654958450897 46.60026692122247, -115.86545182532917 46.60390367496267))"
862,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,40.0,39.71,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.84858152264877 46.72771740455934, -115.85381476297543 46.72772417606757, -115.85379681174848 46.72410959635849, -115.84856290349659 46.724105629787395, -115.84858152264877 46.72771740455934))"
863,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,320.0,320.2,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-115.84855144342514 46.70599972540296, -115.84852377106226 46.70240412261696, -115.84329692337535 46.70238547919766, -115.83804741658064 46.70236247914042, -115.8380470502311 46.7059791075276, -115.83805592649442 46.70959754363556, -115.83806770982238 46.71321394928433, -115.83807534719847 46.71683126634111, -115.84336900439783 46.71685073569375, -115.84869088872217 46.716862148491295, -115.84864008174294 46.713226850984846, -115.848589517682 46.70961142465179, -115.84855144342514 46.70599972540296))"
864,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,40.0,39.91,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.4372758624452 47.083640820697305, -116.43726584612602 47.08001964397332, -116.43198206437766 47.080005041342645, -116.43199385788463 47.08362683039895, -116.4372758624452 47.083640820697305))"
865,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,160.0,159.09,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.35342319937743 47.11263970363571, -116.35343746051291 47.116261861546086, -116.35873382980517 47.11625562370224, -116.36403016979627 47.116249135783455, -116.3640132690337 47.11266611945737, -116.36399639699293 47.10908310337151, -116.3587026666141 47.10905033768338, -116.3534089364611 47.1090175456505, -116.35342319937743 47.11263970363571))"
866,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,6.11,8.04,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.77281241830865 43.66949174784953, -116.77774333624711 43.66947368680472, -116.78282573784905 43.66947896216704, -116.78281313845827 43.66908986027795, -116.7777385536265 43.66911679608219, -116.77280093998017 43.66914519878429, -116.77281241830865 43.66949174784953))"
867,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,40.0,39.36,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.48752007031435 43.922413268706606, -116.48752113711186 43.92601513197417, -116.49247981323347 43.9260093464839, -116.49247579951592 43.92240956483757, -116.48752007031435 43.922413268706606))"
868,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,120.0,118.87,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.45768825282246 43.92607496358146, -116.46267387239415 43.9260605928279, -116.46765949261666 43.926046222906294, -116.47264514157958 43.926031629924786, -116.47265282255944 43.92242432393903, -116.46766762077452 43.922440775267454, -116.46268238782994 43.92245700846952, -116.45769718463508 43.92247335175312, -116.45768825282246 43.92607496358146))"
869,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,39.96,39.3,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.670419491924 44.755138027188174, -116.67042184679119 44.75875405874131, -116.6754338007724 44.75871495250046, -116.67542786119327 44.75511628226366, -116.670419491924 44.755138027188174))"
870,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,159.4,158.58,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.69568759213729 44.755393759559766, -116.69062669285844 44.75532464768945, -116.68556579639686 44.755255339787276, -116.68049684248582 44.75518592254672, -116.67542786119327 44.75511628226366, -116.6754338007724 44.75871495250046, -116.68049586358926 44.75878550923369, -116.6855579285397 44.75885609490683, -116.69061999177043 44.75892668080143, -116.69568205572875 44.758997238050945, -116.69568759213729 44.755393759559766))"
871,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,,346.45,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.65531241772105 44.834974350624805, -116.65533435919538 44.83859599160639, -116.65533542446603 44.83916917934222, -116.66037932585972 44.839203585720554, -116.66542033329023 44.83923774731684, -116.67045595867471 44.839271652517326, -116.67549156173142 44.83930533301779, -116.6754931208331 44.838557009047896, -116.67551104560206 44.83493906027096, -116.67552896990703 44.83132110970109, -116.67046935337295 44.831329016111106, -116.66540971002172 44.83133692265447, -116.66035009431747 44.83134483076053, -116.65529047833442 44.831352738383934, -116.65531241772105 44.834974350624805))"
872,ID,26 Stat. 215-219 (1890),100.00% School of Science (Scientific School),Department of Lands,University of Idaho,520.0,517.5,surface,https://gis1.idl.idaho.gov/arcgis/rest/services/State_Ownership/MapServer/0,"POLYGON ((-116.69074636290324 44.82406140690004, -116.68567877293506 44.82406839760032, -116.68568897611344 44.82045122597109, -116.69075795373236 44.820445761368234, -116.69076957281722 44.81682997924395, -116.68569915086016 44.81683405501378, -116.68062872671008 44.81683812937629, -116.67555833210368 44.816842232196294, -116.67555099076105 44.82046193134111, -116.67554365036153 44.824081657466984, -116.67553630965593 44.82770138359686, -116.67552896990703 44.83132110970109, -116.68059369689942 44.8313114812803, -116.68565842451906 44.831301823987495, -116.69072315161242 44.8312921675549, -116.69578790720213 44.831282510394935, -116.69580091453845 44.82766836583137, -116.6958139246991 44.824054221210254, -116.69074636290324 44.82406140690004))"
