,state,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,section,block,data_source,geometry
2922,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,26,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11778421.9776 3738736.6767000034, -11778424.5173 3736627.967600003, -11780315.541299999 3736630.1850999966, -11780313.335099999 3738738.8938999996, -11778421.9776 3738736.6767000034))"
2923,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,25,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11776530.7312 3738734.3933999985, -11776533.6056 3736625.554200001, -11778424.5173 3736627.967600003, -11778421.9776 3738736.6767000034, -11776530.7312 3738734.3933999985))"
2924,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,30,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11774639.4863 3738731.5873000026, -11774642.6937 3736622.8791000023, -11776533.6056 3736625.554200001, -11776530.7312 3738734.3933999985, -11774639.4863 3738731.5873000026))"
2925,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,29,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11772748.2396 3738728.5841000006, -11772751.7806 3736619.8757999986, -11774642.6937 3736622.8791000023, -11774639.4863 3738731.5873000026, -11772748.2396 3738728.5841000006))"
2926,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,28,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11770856.9944 3738725.315200001, -11770860.7576 3736616.4768999964, -11772751.7806 3736619.8757999986, -11772748.2396 3738728.5841000006, -11770856.9944 3738725.315200001))"
2927,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,27,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11768965.6382 3738721.6510000005, -11768969.845800001 3736612.8126000017, -11770860.7576 3736616.4768999964, -11770856.9944 3738725.315200001, -11768965.6382 3738721.6510000005))"
2928,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.64,subsurface+surface,Hudspeth,26,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11767074.3928 3738717.7268999964, -11767078.8218 3736608.8878000006, -11768969.845800001 3736612.8126000017, -11768965.6382 3738721.6510000005, -11767074.3928 3738717.7268999964))"
2929,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.64,subsurface+surface,Hudspeth,25,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11765183.0354 3738713.474299997, -11765187.8532 3736604.7004000023, -11767078.8218 3736608.8878000006, -11767074.3928 3738717.7268999964, -11765183.0354 3738713.474299997))"
2930,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,30,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11763291.679200001 3738708.9607999995, -11763296.8859 3736600.2520999983, -11765187.8532 3736604.7004000023, -11765183.0354 3738713.474299997, -11763291.679200001 3738708.9607999995))"
2931,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.58,subsurface+surface,Hudspeth,29,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11761400.433400001 3738704.1187999994, -11761405.9738 3736595.409699999, -11763296.8859 3736600.2520999983, -11763291.679200001 3738708.9607999995, -11761400.433400001 3738704.1187999994))"
2932,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,28,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11759509.188099999 3738699.014200002, -11759514.950199999 3736590.3068000004, -11761405.9738 3736595.409699999, -11761400.433400001 3738704.1187999994, -11759509.188099999 3738699.014200002))"
2933,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.58,subsurface+surface,Hudspeth,27,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11757617.9432 3738693.5178999975, -11757624.0376 3736584.809100002, -11759514.950199999 3736590.3068000004, -11759509.188099999 3738699.014200002, -11757617.9432 3738693.5178999975))"
2934,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,26,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11755726.697700001 3738687.8896000013, -11755733.1953 3736579.1806999967, -11757624.0376 3736584.809100002, -11757617.9432 3738693.5178999975, -11755726.697700001 3738687.8896000013))"
2935,TX,Texas A&M,General Land Office,Texas A&M,585.1,585.02,subsurface+surface,Hudspeth,25,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11754170.976599999 3738682.9809999987, -11754170.7227 3736574.206699997, -11755733.1953 3736579.1806999967, -11755726.697700001 3738687.8896000013, -11754170.976599999 3738682.9809999987))"
2936,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,31,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11785988.3884 3736634.8708999977, -11785989.5943 3734526.3981000036, -11787880.2839 3734527.3049999997, -11787879.301199999 3736635.780000001, -11785988.3884 3736634.8708999977))"
2937,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,32,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11784097.4764 3736633.5716999993, -11784099.0159 3734525.0986, -11785989.5943 3734526.3981000036, -11785988.3884 3736634.8708999977, -11784097.4764 3736633.5716999993))"
2938,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.65,subsurface+surface,Hudspeth,33,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11782206.454 3736632.0085999966, -11782208.326000001 3734523.5364999995, -11784099.0159 3734525.0986, -11784097.4764 3736633.5716999993, -11782206.454 3736632.0085999966))"
2939,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,34,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11780315.541299999 3736630.1850999966, -11780317.747299999 3734521.7114999965, -11782208.326000001 3734523.5364999995, -11782206.454 3736632.0085999966, -11780315.541299999 3736630.1850999966))"
2940,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,35,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11778424.5173 3736627.967600003, -11778427.058400001 3734519.625699997, -11780317.747299999 3734521.7114999965, -11780315.541299999 3736630.1850999966, -11778424.5173 3736627.967600003))"
2941,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,36,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11776533.6056 3736625.554200001, -11776536.4797 3734517.1482999995, -11778427.058400001 3734519.625699997, -11778424.5173 3736627.967600003, -11776533.6056 3736625.554200001))"
2942,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,31,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11774642.6937 3736622.8791000023, -11774645.9005 3734514.407499999, -11776536.4797 3734517.1482999995, -11776533.6056 3736625.554200001, -11774642.6937 3736622.8791000023))"
2943,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,32,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11772751.7806 3736619.8757999986, -11772755.2105 3734511.4045, -11774645.9005 3734514.407499999, -11774642.6937 3736622.8791000023, -11772751.7806 3736619.8757999986))"
2944,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,33,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11770860.7576 3736616.4768999964, -11770864.6323 3734508.0055000037, -11772755.2105 3734511.4045, -11772751.7806 3736619.8757999986, -11770860.7576 3736616.4768999964))"
2945,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,34,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11768969.845800001 3736612.8126000017, -11768973.9418 3734504.4727, -11770864.6323 3734508.0055000037, -11770860.7576 3736616.4768999964, -11768969.845800001 3736612.8126000017))"
2946,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,35,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11767078.8218 3736608.8878000006, -11767083.3629 3734500.4158999994, -11768973.9418 3734504.4727, -11768969.845800001 3736612.8126000017, -11767078.8218 3736608.8878000006))"
2947,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,36,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11765187.8532 3736604.7004000023, -11765192.7275 3734496.2946999967, -11767083.3629 3734500.4158999994, -11767078.8218 3736608.8878000006, -11765187.8532 3736604.7004000023))"
2948,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.64,subsurface+surface,Hudspeth,31,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11763296.8859 3736600.2520999983, -11763301.980700001 3734491.7792000026, -11765192.7275 3734496.2946999967, -11765187.8532 3736604.7004000023, -11763296.8859 3736600.2520999983))"
2949,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,32,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11761405.9738 3736595.409699999, -11761411.4014 3734486.9376000017, -11763301.980700001 3734491.7792000026, -11763296.8859 3736600.2520999983, -11761405.9738 3736595.409699999))"
2950,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.64,subsurface+surface,Hudspeth,33,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11759514.950199999 3736590.3068000004, -11759520.8235 3734481.833499998, -11761411.4014 3734486.9376000017, -11761405.9738 3736595.409699999, -11759514.950199999 3736590.3068000004))"
2951,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,34,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11757624.0376 3736584.809100002, -11757630.132399999 3734476.4680999964, -11759520.8235 3734481.833499998, -11759514.950199999 3736590.3068000004, -11757624.0376 3736584.809100002))"
2952,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.55,subsurface+surface,Hudspeth,35,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11755733.1953 3736579.1806999967, -11755739.6645 3734470.774899997, -11757630.132399999 3734476.4680999964, -11757624.0376 3736584.809100002, -11755733.1953 3736579.1806999967))"
2953,TX,Texas A&M,General Land Office,Texas A&M,587.7,587.67,subsurface+surface,Hudspeth,36,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11754170.7227 3736574.206699997, -11754170.3603 3734465.8659000024, -11755739.6645 3734470.774899997, -11755733.1953 3736579.1806999967, -11754170.7227 3736574.206699997))"
2954,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,42,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11785989.5943 3734526.3981000036, -11785990.8007 3732418.2907999977, -11787881.1565 3732419.328400001, -11787880.2839 3734527.3049999997, -11785989.5943 3734526.3981000036))"
2955,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,41,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11784099.0159 3734525.0986, -11784100.555300001 3732416.9909999967, -11785990.8007 3732418.2907999977, -11785989.5943 3734526.3981000036, -11784099.0159 3734525.0986))"
2956,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,40,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11782208.326000001 3734523.5364999995, -11782210.1995 3732415.5600999966, -11784100.555300001 3732416.9909999967, -11784099.0159 3734525.0986, -11782208.326000001 3734523.5364999995))"
2957,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.58,subsurface+surface,Hudspeth,39,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11780317.747299999 3734521.7114999965, -11780319.9542 3732413.6066000015, -11782210.1995 3732415.5600999966, -11782208.326000001 3734523.5364999995, -11780317.747299999 3734521.7114999965))"
2958,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.64,subsurface+surface,Hudspeth,38,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11778427.058400001 3734519.625699997, -11778429.5986 3732411.520800002, -11780319.9542 3732413.6066000015, -11780317.747299999 3734521.7114999965, -11778427.058400001 3734519.625699997))"
2959,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,37,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11776536.4797 3734517.1482999995, -11776539.353799999 3732409.1083000004, -11778429.5986 3732411.520800002, -11778427.058400001 3734519.625699997, -11776536.4797 3734517.1482999995))"
2960,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,42,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11774645.9005 3734514.407499999, -11774648.9976 3732406.4340000004, -11776539.353799999 3732409.1083000004, -11776536.4797 3734517.1482999995, -11774645.9005 3734514.407499999))"
2961,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.58,subsurface+surface,Hudspeth,41,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11772755.2105 3734511.4045, -11772758.7521 3732403.4316999987, -11774648.9976 3732406.4340000004, -11774645.9005 3734514.407499999, -11772755.2105 3734511.4045))"
2962,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.56,subsurface+surface,Hudspeth,40,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11770864.6323 3734508.0055000037, -11770868.506099999 3732400.032499999, -11772758.7521 3732403.4316999987, -11772755.2105 3734511.4045, -11770864.6323 3734508.0055000037))"
2963,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,39,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11768973.9418 3734504.4727, -11768978.1494 3732396.369099997, -11770868.506099999 3732400.032499999, -11770864.6323 3734508.0055000037, -11768973.9418 3734504.4727))"
2964,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,38,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11767083.3629 3734500.4158999994, -11767087.9023 3732392.442599997, -11768978.1494 3732396.369099997, -11768973.9418 3734504.4727, -11767083.3629 3734500.4158999994))"
2965,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,37,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11765192.7275 3734496.2946999967, -11765197.489799999 3732388.255900003, -11767087.9023 3732392.442599997, -11767083.3629 3734500.4158999994, -11765192.7275 3734496.2946999967))"
2966,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,42,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11763301.980700001 3734491.7792000026, -11763307.188099999 3732383.8056000024, -11765197.489799999 3732388.255900003, -11765192.7275 3734496.2946999967, -11763301.980700001 3734491.7792000026))"
2967,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,41,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11761411.4014 3734486.9376000017, -11761416.8317 3732378.964599997, -11763307.188099999 3732383.8056000024, -11763301.980700001 3734491.7792000026, -11761411.4014 3734486.9376000017))"
