,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,aliquot,data_source,geometry
1653,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,38.86,surface,CIMARRON,C,4N,1E,31.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98901766595219 36.766830072512015, -102.98900149973416 36.77045881363854, -102.99339428400866 36.770495119500296, -102.99338094856648 36.76686537792122, -102.98901766595219 36.766830072512015))"
1654,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,40.52,surface,CIMARRON,C,4N,1E,31.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99340771810255 36.77412496108427, -102.99796280966703 36.77416346642104, -102.9979575748737 36.77053292450044, -102.99339428400866 36.770495119500296, -102.99340771810255 36.77412496108427))"
1655,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,40.44,surface,CIMARRON,C,4N,1E,31.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99340771810255 36.77412496108427, -102.99342115310532 36.777754702366195, -102.99796804305073 36.77779400723531, -102.99796280966703 36.77416346642104, -102.99340771810255 36.77412496108427))"
1656,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,40.59,surface,CIMARRON,C,4N,1E,31.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99338094856648 36.76686537792122, -102.99339428400866 36.770495119500296, -102.9979575748737 36.77053292450044, -102.99795234100064 36.76690238319687, -102.99338094856648 36.76686537792122))"
1657,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,40.67,surface,CIMARRON,C,4N,1E,31.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99338094856648 36.76686537792122, -102.99795234100064 36.76690238319687, -102.99794710688396 36.76327184164871, -102.99336751395848 36.763235635796086, -102.99338094856648 36.76686537792122))"
1658,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.93,surface,CIMARRON,C,4N,1E,32.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98011672692702 36.770414903378416, -102.98460871523619 36.770422508418335, -102.98465438256956 36.76679486634879, -102.98015769456428 36.76678526094238, -102.98011672692702 36.770414903378416))"
1659,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.95,surface,CIMARRON,C,4N,1E,32.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.9756610062736 36.7667756547654, -102.97562483887778 36.77040729726247, -102.98011672692702 36.770414903378416, -102.98015769456428 36.76678526094238, -102.9756610062736 36.7667756547654))"
1660,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.97,surface,CIMARRON,C,4N,1E,32.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98015769456428 36.76678526094238, -102.98465438256956 36.76679486634879, -102.98470015043588 36.76316712436717, -102.98019866197941 36.76315561835372, -102.98015769456428 36.76678526094238))"
1661,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.99,surface,CIMARRON,C,4N,1E,32.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.9756610062736 36.7667756547654, -102.98015769456428 36.76678526094238, -102.98019866197941 36.76315561835372, -102.97569727313504 36.76314411236556, -102.9756610062736 36.7667756547654))"
1662,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.36,surface,CIMARRON,C,4N,1E,28.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95747765570677 36.78850569172017, -102.9574547902976 36.792158134725625, -102.96197517891893 36.79218093897303, -102.96199814412934 36.78853709614842, -102.95747765570677 36.78850569172017))"
1663,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.27,surface,CIMARRON,C,4N,1E,28.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96197517891893 36.79218093897303, -102.96649566674584 36.79220364355551, -102.96651863262912 36.78856850058675, -102.96199814412934 36.78853709614842, -102.96197517891893 36.79218093897303))"
1664,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.27,surface,CIMARRON,C,4N,1E,28.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96199814412934 36.78853709614842, -102.96651863262912 36.78856850058675, -102.96654159929717 36.784933257389405, -102.96202101004702 36.78489325281806, -102.96199814412934 36.78853709614842))"
1665,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.37,surface,CIMARRON,C,4N,1E,28.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95747765570677 36.78850569172017, -102.96199814412934 36.78853709614842, -102.96202101004702 36.78489325281806, -102.95750042076621 36.784853248232274, -102.95747765570677 36.78850569172017))"
1666,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.18,37.55,surface,CIMARRON,C,5N,1E,1.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.89840999716625 36.93676725523921, -102.90288097827565 36.936770950015934, -102.90292264483654 36.9333330006576, -102.8984543631311 36.93332790646707, -102.89840999716625 36.93676725523921))"
1667,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,39.26,40.96,surface,CIMARRON,C,5N,3E,7.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.78131256909312 36.91147071735972, -102.78130830933728 36.91511707048587, -102.78587949619572 36.915165365785626, -102.78592895787575 36.9115147131503, -102.78131256909312 36.91147071735972))"
1668,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,39.34,41.37,surface,CIMARRON,C,5N,3E,7.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.78131256909312 36.91147071735972, -102.78592895787575 36.9115147131503, -102.78597841967557 36.907863961140485, -102.78131672980466 36.90782446433185, -102.78131256909312 36.91147071735972))"
1669,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,39.36,41.52,surface,CIMARRON,C,5N,3E,18.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.78132088901407 36.90418051191089, -102.78131672980466 36.90782446433185, -102.78597841967557 36.907863961140485, -102.7859858794375 36.904221007826415, -102.78132088901407 36.90418051191089))"
1670,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,39.29,41.56,surface,CIMARRON,C,5N,3E,18.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.78132088901407 36.90418051191089, -102.7859858794375 36.904221007826415, -102.78599334037418 36.90057805503144, -102.78132514947 36.90053655861082, -102.78132088901407 36.90418051191089))"
1671,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.8,surface,CIMARRON,C,5N,1E,1.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.89850122859899 36.92968335906181, -102.89403564762303 36.92967296399103, -102.89398598273428 36.93332271126879, -102.8984543631311 36.93332790646707, -102.89850122859899 36.92968335906181))"
1672,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.75,surface,CIMARRON,C,5N,1E,1.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.8984543631311 36.93332790646707, -102.90292264483654 36.9333330006576, -102.90296680982082 36.92969375457205, -102.89850122859899 36.92968335906181, -102.8984543631311 36.93332790646707))"
1673,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.0,41.05,surface,CIMARRON,C,5N,3E,7.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.76776249747597 36.91860613741244, -102.76771283593767 36.922237791372304, -102.7723393244978 36.92229638618176, -102.7723805858261 36.91865973251695, -102.76776249747597 36.91860613741244))"
1674,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,38.98,surface,CIMARRON,C,5N,3E,7.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.77692543088796 36.915070674911775, -102.77703163491161 36.91507187455899, -102.78130830933728 36.91511707048587, -102.78131256909312 36.91147071735972, -102.77706459645664 36.91143032168023, -102.77694079132972 36.91142912195603, -102.77692543088796 36.915070674911775))"
1675,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,38.88,surface,CIMARRON,C,5N,3E,7.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.77694079132972 36.91142912195603, -102.77706459645664 36.91143032168023, -102.78131256909312 36.91147071735972, -102.78131672980466 36.90782446433185, -102.777097556651 36.90778876854738, -102.77695625080088 36.90778756821901, -102.77694079132972 36.91142912195603))"
1676,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,38.69,surface,CIMARRON,C,5N,3E,18.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.77697161103363 36.90414281548369, -102.77713051772197 36.90414421506645, -102.78132088901407 36.90418051191089, -102.78132514947 36.90053655861082, -102.77716347863154 36.900499662192644, -102.77698707143354 36.900498061928985, -102.77697161103363 36.90414281548369))"
1677,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,38.79,surface,CIMARRON,C,5N,3E,18.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.77695625080088 36.90778756821901, -102.777097556651 36.90778876854738, -102.78131672980466 36.90782446433185, -102.78132088901407 36.90418051191089, -102.77713051772197 36.90414421506645, -102.77697161103363 36.90414281548369, -102.77695625080088 36.90778756821901))"
1678,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.0,38.65,surface,CIMARRON,C,5N,1E,4.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96092229827687 36.933399536262414, -102.96534847784069 36.93340463055166, -102.96535994443745 36.929838486703524, -102.96092046412642 36.92982819154118, -102.96092229827687 36.933399536262414))"
1679,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,41.04,surface,CIMARRON,C,5N,3E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.76323809604236 36.92596864808709, -102.75877091409 36.925946653577476, -102.75876335619543 36.929709006017475, -102.76323053774456 36.929726300801605, -102.76323809604236 36.92596864808709))"
1680,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,41.04,surface,CIMARRON,C,5N,3E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.76324565342631 36.92221109586624, -102.75877847173443 36.92218430070229, -102.75877091409 36.925946653577476, -102.76323809604236 36.92596864808709, -102.76324565342631 36.92221109586624))"
1681,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.99,surface,CIMARRON,C,5N,3E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.76323809604236 36.92596864808709, -102.76770527693614 36.92599074390857, -102.76771283593767 36.922237791372304, -102.76324565342631 36.92221109586624, -102.76323809604236 36.92596864808709))"
1682,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.99,surface,CIMARRON,C,5N,3E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.76323053774456 36.929726300801605, -102.76769771944576 36.9297435959646, -102.76770527693614 36.92599074390857, -102.76323809604236 36.92596864808709, -102.76323053774456 36.929726300801605))"
1683,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.74,surface,CIMARRON,C,5N,3E,8.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.75879953251734 36.91856414558338, -102.76328101475185 36.91858514185153, -102.76331647527779 36.914959187102674, -102.75882059246203 36.914943891076, -102.75879953251734 36.91856414558338))"
1684,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.61,surface,CIMARRON,C,5N,3E,8.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.75879953251734 36.91856414558338, -102.75877847173443 36.92218430070229, -102.76324565342631 36.92221109586624, -102.76328101475185 36.91858514185153, -102.75879953251734 36.91856414558338))"
1685,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.68,surface,CIMARRON,C,5N,3E,8.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.76324565342631 36.92221109586624, -102.76771283593767 36.922237791372304, -102.76776249747597 36.91860613741244, -102.76328101475185 36.91858514185153, -102.76324565342631 36.92221109586624))"
1686,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.8,surface,CIMARRON,C,5N,3E,8.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.76328101475185 36.91858514185153, -102.76776249747597 36.91860613741244, -102.76781225876057 36.9149743836188, -102.76331647527779 36.914959187102674, -102.76328101475185 36.91858514185153))"
1687,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.93,surface,CIMARRON,C,5N,3E,8.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.76331647527779 36.914959187102674, -102.76781225876057 36.9149743836188, -102.76786191983479 36.91134273003812, -102.7633518365 36.91133323341257, -102.76331647527779 36.914959187102674))"
1688,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.0,surface,CIMARRON,C,5N,3E,8.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.75884175224965 36.91132373669541, -102.7633518365 36.91133323341257, -102.76338719709244 36.907707279452744, -102.75886281244499 36.907703482451936, -102.75884175224965 36.91132373669541))"
1689,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.06,surface,CIMARRON,C,5N,3E,8.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.7633518365 36.91133323341257, -102.76786191983479 36.91134273003812, -102.767911681725 36.90771097568912, -102.76338719709244 36.907707279452744, -102.7633518365 36.91133323341257))"
1690,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.87,surface,CIMARRON,C,5N,3E,8.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.75884175224965 36.91132373669541, -102.75882059246203 36.914943891076, -102.76331647527779 36.914959187102674, -102.7633518365 36.91133323341257, -102.75884175224965 36.91132373669541))"
1691,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.8,surface,CIMARRON,C,5N,3E,8.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.75432480864764 36.914928695561954, -102.75882059246203 36.914943891076, -102.75884175224965 36.91132373669541, -102.75433156838334 36.911314240309935, -102.75432480864764 36.914928695561954))"
